Counts,Dilution
151,200
299,20
151,200
25,200
43,2000
142,200
234,20
59,2000
154,200
141,200
248,20
53,2000
158,200
156,200
147,200
128,200
32,2000
287,20
296,20
39,2000
125,200
152,200
154,200
149,200
37,200
280,20
30,200
144,200
287,20
236,20
180,200
178,200
55,2000
162,200
135,200
49,2000
33,200
42,2000
158,200
25,200
41,2000
158,200
117,200
56,2000
52,2000
53,2000
174,200
48,2000
147,200
42,2000
33,2000
255,20
30,200
33,200
119,200
168,200
134,200
40,2000
151,200
127,200
38,2000
174,200
125,200
56,2000
36,2000
259,20
34,2000
113,200
33,2000
54,2000
56,2000
137,200
47,2000
32,2000
150,200
179,200
52,2000
45,2000
46,2000
111,200
215,20
34,200
155,200
41,2000
35,200
125,200
136,200
140,200
41,2000
171,200
39,2000
44,200
52,2000
286,20
140,200
192,200
136,200
254,20
156,200
178,200
128,200
132,200
164,200
169,200
132,200
133,200
32,200
241,20
192,200
289,20
138,200
163,200
125,200
45,2000
120,200
138,200
168,200
133,200
247,20
53,2000
35,2000
157,200
34,2000
136,200
152,200
177,200
153,200
145,200
40,2000
143,200
129,200
45,2000
157,200
48,2000
55,2000
39,200
134,200
28,200
162,200
53,2000
157,200
287,20
46,2000
168,200
42,2000
150,200
47,2000
163,200
30,200
54,2000
47,2000
164,200
178,200
50,2000
152,200
41,2000
246,20
45,2000
142,200
153,200
44,2000
165,200
54,2000
35,200
52,2000
175,200
50,2000
35,200
36,200
50,2000
145,200
46,2000
60,2000
47,2000
151,200
56,2000
149,200
45,2000
46,2000
136,200
132,200
45,2000
151,200
112,200
48,2000
38,2000
159,200
154,200
117,200
170,200
42,2000
45,2000
148,200
52,2000
169,200
141,200
161,200
94,200
158,200
176,200
150,200
165,200
159,200
55,2000
156,200
127,200
299,20
54,2000
183,200
132,200
36,2000
250,20
168,200
164,200
152,200
42,2000
156,200
49,2000
32,2000
139,200
55,2000
43,2000
180,200
154,200
34,2000
131,200
52,2000
36,200
133,200
33,2000
25,200
55,200
171,200
150,200
166,200
151,200
53,2000
55,2000
165,200
34,200
28,2000
125,200
147,200
41,2000
56,2000
146,200
33,2000
39,2000
148,200
48,2000
133,200
143,200
49,2000
49,2000
33,2000
40,2000
178,200
181,200
185,200
147,200
47,2000
122,200
50,2000
61,2000
264,20
33,200
31,200
184,200
273,20
42,2000
34,200
22,200
31,200
41,2000
42,2000
59,2000
32,200
54,2000
153,200
50,2000
46,2000
40,2000
37,2000
235,20
46,2000
39,2000
163,200
145,200
116,200
148,200
278,20
172,200
130,200
276,20
164,200
149,200
171,200
29,200
31,2000
180,200
144,200
35,200
45,2000
48,2000
37,2000
151,200
136,200
140,200
47,2000
157,200
283,20
254,20
35,200
166,200
156,200
163,200
195,200
272,20
126,200
44,2000
185,200
147,200
56,2000
187,200
40,2000
178,200
138,200
171,200
270,20
31,2000
139,200
149,200
177,200
152,200
153,200
40,2000
138,200
47,2000
47,2000
274,20
58,2000
138,200
137,200
46,2000
145,200
160,200
141,200
133,200
162,200
289,20
130,200
300,20
162,200
41,2000
50,2000
45,2000
52,2000
142,200
37,2000
48,2000
147,200
58,2000
129,200
60,2000
145,200
175,200
44,2000
39,2000
39,2000
124,200
38,2000
143,200
148,200
123,200
29,2000
135,200
159,200
141,200
182,200
118,200
50,2000
49,2000
146,200
154,200
173,200
46,2000
169,200
35,2000
139,200
155,200
135,200
168,200
34,2000
151,200
42,2000
129,200
149,200
190,20
155,200
39,2000
54,2000
147,200
297,20
30,2000
165,200
40,2000
139,200
196,20
269,20
150,200
37,200
50,2000
38,2000
44,200
182,200
41,2000
182,200
56,2000
50,2000
40,2000
47,2000
155,200
155,200
37,200
44,2000
255,20
36,2000
42,2000
130,200
150,200
145,200
175,200
156,200
142,200
65,2000
136,200
50,2000
118,200
47,2000
177,200
39,200
47,2000
54,2000
161,200
277,20
30,200
115,200
50,2000
127,200
31,2000
42,2000
38,200
36,200
41,2000
42,2000
52,2000
146,200
144,200
55,2000
22,200
69,2000
35,2000
115,200
297,20
44,2000
38,2000
161,200
199,200
291,20
149,200
130,200
283,20
122,200
166,200
38,2000
137,200
132,200
122,200
135,200
38,2000
46,2000
50,2000
31,2000
127,200
37,200
162,200
154,200
50,2000
173,200
139,200
38,2000
234,20
148,200
53,2000
45,200
51,2000
148,200
126,200
35,2000
121,200
149,200
42,2000
139,200
144,200
144,200
39,2000
159,200
165,200
44,2000
163,200
180,200
38,2000
47,2000
171,200
50,2000
46,2000
135,200
166,200
138,200
172,200
170,200
189,200
25,200
146,200
41,2000
144,200
167,200
216,20
31,2000
166,200
129,200
288,20
41,2000
40,2000
48,2000
147,200
30,200
38,2000
197,200
206,200
66,2000
41,2000
136,200
49,2000
37,2000
162,200
150,200
244,20
141,200
173,200
50,2000
160,200
133,200
161,200
131,200
36,2000
295,20
37,200
167,200
44,2000
46,2000
56,2000
170,200
168,200
271,20
39,2000
159,200
51,2000
233,20
166,200
142,200
52,2000
39,2000
37,200
32,200
39,200
53,2000
41,2000
166,200
143,200
134,200
40,2000
37,2000
59,2000
168,200
142,200
39,2000
113,200
46,2000
34,200
51,2000
56,2000
43,2000
265,20
61,2000
70,2000
52,2000
162,200
257,20
168,200
30,2000
264,20
54,2000
51,2000
53,2000
158,200
142,200
283,20
48,2000
160,200
53,2000
157,200
161,200
137,200
187,200
173,200
36,2000
52,2000
135,200
36,2000
137,200
32,200
37,2000
149,200
50,2000
36,2000
22,200
284,20
158,200
43,200
150,200
32,200
45,2000
58,2000
31,2000
292,20
62,2000
48,2000
141,200
279,20
46,2000
52,2000
141,200
293,20
154,200
256,20
25,200
50,2000
144,200
56,2000
47,2000
41,2000
40,2000
39,2000
143,200
55,2000
39,2000
160,200
132,200
57,2000
27,2000
35,2000
43,2000
143,200
43,2000
29,200
249,20
50,2000
153,200
45,2000
44,2000
35,2000
54,2000
44,2000
155,200
34,2000
136,200
38,200
168,200
166,200
141,200
32,2000
146,200
39,2000
49,2000
270,20
170,200
44,2000
146,200
37,2000
52,2000
107,200
29,200
126,200
229,20
34,2000
298,20
51,2000
51,2000
146,200
151,200
50,2000
168,200
124,200
40,2000
40,200
170,200
167,200
53,2000
161,200
160,200
252,20
39,2000
187,200
37,200
38,2000
134,200
148,200
172,20
128,200
43,2000
45,2000
281,20
158,200
45,2000
126,200
156,200
34,200
180,200
138,200
54,2000
181,200
124,200
154,200
50,2000
126,200
148,200
298,20
164,200
38,2000
37,2000
48,2000
147,200
132,200
156,200
53,2000
300,20
129,200
283,20
32,200
149,200
159,200
47,2000
42,2000
57,2000
33,2000
270,20
138,200
158,200
158,200
292,20
42,2000
299,20
40,200
29,200
181,200
157,200
40,2000
171,200
144,200
38,200
46,2000
41,2000
44,2000
123,200
120,200
43,2000
141,200
42,2000
32,2000
272,20
28,200
41,2000
107,200
252,20
43,2000
169,200
40,2000
44,2000
148,200
136,200
163,200
153,200
191,200
44,2000
36,2000
160,200
168,200
143,200
124,200
32,200
154,200
122,200
146,200
46,2000
59,2000
299,20
160,200
33,200
187,200
147,200
171,200
145,200
50,2000
153,200
48,2000
284,20
61,2000
151,200
151,200
33,200
36,2000
161,200
170,200
172,200
119,200
45,2000
45,2000
134,200
30,200
180,200
148,200
140,200
147,200
117,200
143,200
45,2000
162,200
136,200
35,2000
135,200
145,200
45,2000
32,200
44,2000
41,200
132,200
147,200
47,2000
40,2000
128,200
163,200
250,20
147,200
180,200
164,200
41,2000
128,200
142,200
137,200
45,2000
126,200
34,2000
155,200
38,200
39,2000
35,2000
139,200
136,200
153,200
114,200
47,2000
162,200
177,200
40,2000
247,20
152,200
269,20
221,20
157,200
43,2000
45,200
141,200
150,200
258,20
155,200
45,2000
152,200
28,200
129,200
115,200
40,2000
35,2000
31,2000
174,200
170,200
46,2000
41,2000
154,200
149,200
278,20
26,200
153,200
136,200
46,2000
37,2000
141,200
157,200
165,200
47,2000
275,20
180,200
137,200
37,2000
144,200
55,2000
36,2000
119,200
163,200
131,200
44,2000
54,2000
128,200
166,200
267,20
116,200
153,200
33,2000
126,200
44,2000
288,20
136,200
46,2000
38,2000
253,20
135,200
184,200
49,2000
33,2000
163,200
165,200
41,2000
141,200
142,200
57,2000
132,200
142,200
152,200
228,20
26,200
147,200
290,20
183,200
163,200
129,200
143,200
153,200
42,2000
28,200
163,200
147,200
37,2000
23,200
171,200
142,200
264,20
139,200
40,2000
147,200
146,200
51,2000
34,200
54,2000
155,200
34,2000
33,2000
31,2000
42,2000
152,200
47,2000
32,2000
187,200
138,200
134,200
198,200
44,2000
171,200
37,2000
158,200
35,200
174,200
140,200
30,200
148,200
49,2000
40,2000
57,2000
43,2000
47,2000
62,2000
160,200
44,2000
120,200
124,200
299,20
147,200
47,2000
144,200
174,200
139,200
185,200
143,200
39,2000
165,200
153,200
152,200
168,200
138,200
41,200
150,200
159,200
40,2000
40,2000
129,200
170,200
127,200
40,2000
122,200
158,200
35,2000
142,200
44,2000
44,2000
32,200
162,200
172,200
247,20
122,200
51,2000
142,200
36,200
45,2000
164,200
157,200
163,200
41,2000
146,200
41,2000
126,200
48,2000
152,200
142,200
151,200
140,200
156,200
267,20
153,200
111,200
49,2000
118,200
56,2000
153,200
34,200
268,20
131,200
142,200
38,2000
228,20
236,20
226,20
166,200
152,200
40,200
274,20
161,200
136,200
53,2000
115,200
140,200
159,200
131,200
33,200
42,2000
146,200
185,200
36,2000
161,200
151,200
272,20
145,200
297,20
282,20
152,200
129,200
52,2000
140,200
152,200
130,200
166,200
179,200
160,200
49,2000
156,200
50,2000
45,2000
30,200
35,2000
153,200
32,200
52,2000
49,2000
37,2000
284,20
162,200
43,2000
122,200
178,200
130,200
131,200
60,2000
161,200
119,200
33,2000
284,20
178,200
48,2000
174,200
37,2000
233,20
164,200
155,200
27,2000
58,2000
39,2000
54,2000
182,200
136,200
123,200
133,200
48,2000
41,200
131,200
126,200
182,200
49,2000
28,2000
45,2000
137,200
161,200
46,2000
172,200
140,200
36,200
190,200
146,200
154,200
161,200
41,2000
46,2000
28,200
31,200
33,200
53,2000
47,2000
133,200
153,200
39,2000
136,200
165,200
158,200
50,2000
174,200
146,200
38,2000
157,200
157,200
40,2000
124,200
46,2000
170,200
175,200
163,200
58,2000
185,200
147,200
160,200
168,200
31,2000
29,200
48,2000
169,200
44,2000
140,200
150,200
178,200
52,2000
100,200
123,200
26,200
283,20
41,2000
38,2000
144,200
184,200
37,200
24,200
195,200
40,2000
163,200
107,200
42,2000
35,2000
155,200
31,200
49,2000
270,20
38,2000
156,200
276,20
46,2000
51,2000
154,200
44,2000
157,200
54,2000
44,2000
163,200
167,200
139,200
293,20
33,2000
28,200
163,200
145,200
123,200
54,2000
141,200
37,2000
142,200
164,200
44,2000
142,200
289,20
38,2000
139,200
143,200
130,200
57,2000
37,200
154,200
169,200
297,20
46,2000
198,200
142,200
152,200
156,200
52,2000
186,200
32,2000
49,2000
36,200
46,2000
165,200
41,2000
141,200
40,2000
55,2000
44,2000
142,200
48,2000
242,20
40,2000
170,200
190,200
132,200
292,20
130,200
168,200
41,2000
245,20
186,200
41,2000
110,200
166,200
146,200
129,200
254,20
43,2000
49,2000
155,200
40,2000
157,200
119,200
137,200
142,200
157,200
143,200
124,200
44,2000
44,2000
117,200
39,200
132,200
38,200
145,200
43,200
37,2000
39,2000
150,200
48,2000
36,200
165,200
138,200
152,200
265,20
52,2000
40,2000
52,2000
153,200
167,200
35,2000
120,200
50,2000
44,200
157,200
35,2000
34,2000
143,200
42,2000
55,2000
265,20
38,2000
164,200
58,2000
143,200
164,200
125,200
168,20
138,200
46,2000
264,20
136,200
46,2000
140,200
273,20
131,200
61,2000
160,200
56,2000
158,200
47,2000
265,20
272,20
118,200
278,20
44,2000
113,200
130,200
42,2000
145,200
148,200
33,200
33,2000
46,2000
131,200
137,200
40,2000
136,200
32,200
137,200
53,2000
138,200
40,2000
167,200
125,200
149,200
166,200
151,200
42,2000
52,2000
38,2000
132,200
57,2000
144,200
135,200
172,200
138,200
46,2000
32,2000
149,200
151,200
50,2000
159,200
120,200
138,200
43,2000
51,2000
132,200
167,200
140,200
217,20
142,200
145,200
154,200
152,200
152,200
42,200
147,200
133,200
44,2000
267,20
152,200
40,2000
152,200
123,200
57,2000
30,200
146,200
52,2000
40,200
154,200
158,200
147,200
41,2000
118,200
48,2000
140,200
151,200
37,2000
165,200
153,200
188,200
130,200
124,200
129,200
175,200
144,200
28,200
164,200
39,2000
178,200
175,200
45,2000
139,200
170,200
297,20
49,200
182,200
158,200
53,2000
137,200
52,2000
39,2000
41,200
132,200
138,200
37,200
229,20
142,200
162,200
174,200
117,200
27,200
120,200
38,2000
39,200
44,2000
138,200
131,200
39,2000
138,200
50,2000
157,200
42,200
123,200
137,200
172,200
36,2000
284,20
155,200
36,200
124,200
35,2000
130,200
157,200
30,200
148,200
46,2000
143,200
162,200
60,2000
147,200
146,200
166,200
44,2000
132,200
173,200
152,200
151,200
129,200
278,20
132,200
285,20
43,2000
152,200
234,20
32,2000
175,200
46,2000
52,2000
159,200
159,200
245,20
159,200
230,20
155,200
152,200
134,200
295,20
155,200
140,200
40,200
151,200
35,200
174,200
152,200
141,200
132,200
22,200
36,2000
40,2000
133,200
266,20
153,200
205,200
24,200
186,200
159,200
170,200
46,2000
64,2000
41,2000
159,200
137,200
136,200
34,200
290,20
171,200
51,2000
47,2000
55,2000
39,2000
191,200
188,200
192,200
124,200
142,200
36,200
147,200
139,200
130,200
168,200
46,2000
43,2000
153,200
146,200
43,2000
287,20
49,2000
142,200
142,200
274,20
159,200
33,200
172,200
51,2000
42,2000
186,200
63,2000
144,200
172,200
117,200
171,200
33,200
181,200
173,200
41,2000
41,2000
159,200
53,2000
137,200
35,200
41,2000
46,2000
166,200
44,2000
38,200
123,200
148,200
152,200
41,2000
123,200
163,200
43,2000
20,200
34,200
180,200
39,200
54,2000
36,200
149,200
157,200
152,200
50,2000
137,200
50,2000
56,2000
43,2000
150,200
54,2000
165,200
291,20
62,2000
145,200
56,2000
37,2000
169,200
47,2000
39,2000
60,2000
36,2000
152,200
167,200
35,2000
113,200
55,2000
47,2000
36,200
123,200
55,2000
35,2000
231,20
135,200
41,2000
110,200
31,2000
35,2000
48,2000
141,200
169,200
140,200
164,200
39,2000
145,200
133,200
36,2000
50,2000
122,200
158,200
165,200
32,200
193,200
149,200
40,2000
121,200
163,200
276,20
144,200
41,2000
138,200
138,200
164,200
149,200
134,200
49,2000
158,200
31,200
161,200
180,200
145,200
47,2000
24,2000
121,200
205,200
154,200
42,200
58,2000
168,200
46,2000
170,200
132,200
153,200
35,200
144,200
46,2000
141,200
41,200
157,200
29,2000
176,200
150,200
168,200
44,2000
49,2000
23,200
62,2000
241,20
48,2000
35,2000
154,200
35,200
137,200
47,2000
138,200
40,2000
169,200
155,200
27,200
54,2000
168,200
44,2000
148,200
43,2000
46,2000
187,200
170,200
157,200
59,2000
140,200
134,200
39,2000
52,2000
147,200
35,2000
41,2000
227,20
149,200
172,200
152,200
53,2000
38,2000
155,200
44,200
50,2000
47,2000
37,2000
135,200
163,200
164,200
135,200
142,200
159,200
121,200
21,200
40,2000
174,200
147,200
34,2000
43,2000
37,2000
164,200
277,20
138,200
224,200
168,200
288,20
121,200
152,200
40,2000
143,200
129,200
42,200
16,200
151,200
149,200
177,200
36,2000
183,200
38,2000
30,200
158,200
35,2000
35,2000
141,200
36,2000
45,200
32,200
50,2000
130,200
33,2000
158,200
28,200
184,200
51,2000
152,200
37,2000
117,200
136,200
46,2000
151,200
154,200
148,200
144,200
148,200
33,200
23,200
160,200
162,200
31,2000
40,2000
167,200
129,200
224,20
48,2000
174,200
47,2000
271,20
45,2000
239,20
165,200
183,200
274,20
160,200
35,2000
159,200
151,200
171,200
47,2000
56,2000
25,200
169,200
167,200
52,2000
176,200
130,200
165,200
60,2000
39,2000
176,200
40,2000
148,200
186,200
25,200
144,200
63,2000
163,200
169,200
41,2000
36,2000
120,200
55,2000
36,200
42,2000
50,2000
30,200
159,200
163,200
114,200
58,2000
52,2000
41,2000
140,200
54,2000
24,200
142,200
38,200
162,200
198,20
57,2000
43,2000
27,2000
262,20
281,20
169,200
28,200
145,200
291,20
29,2000
193,200
139,200
130,200
53,2000
139,200
41,2000
145,200
139,200
137,200
46,2000
293,20
46,2000
168,200
262,20
155,200
28,200
292,200
46,2000
177,200
51,2000
151,200
141,200
128,200
147,200
150,200
179,200
39,200
298,20
124,200
51,2000
130,200
145,200
37,2000
155,200
36,200
165,200
128,200
147,200
264,20
42,2000
29,200
30,200
50,2000
39,2000
56,2000
139,200
178,200
279,20
71,2000
289,20
135,200
40,2000
261,20
53,2000
179,200
167,200
153,200
49,2000
156,200
118,200
148,200
134,200
174,200
51,2000
128,200
154,200
143,200
29,200
156,200
42,2000
186,200
45,2000
47,2000
61,2000
148,200
159,200
132,200
122,200
49,2000
28,2000
276,20
145,200
47,2000
44,2000
54,2000
56,2000
121,200
44,2000
40,2000
162,200
134,200
47,2000
147,200
115,200
127,200
41,2000
115,200
200,20
44,2000
46,2000
41,200
55,2000
46,2000
35,2000
29,200
48,2000
138,200
130,200
39,2000
283,20
142,200
144,200
54,2000
53,2000
167,200
182,200
52,2000
46,2000
188,200
181,200
169,200
52,2000
251,20
51,2000
48,2000
50,2000
51,2000
48,2000
55,2000
128,200
155,200
170,200
53,2000
176,200
149,200
133,200
41,2000
39,2000
40,2000
34,2000
161,200
173,200
146,200
158,200
139,200
36,200
33,200
140,200
49,2000
180,200
152,200
37,2000
144,200
138,200
55,2000
178,200
35,2000
149,200
299,20
147,200
36,200
161,200
132,200
162,200
160,200
168,200
33,2000
134,200
48,2000
35,200
38,2000
139,200
188,200
25,200
21,200
135,200
248,20
48,2000
155,200
289,20
168,200
119,200
39,2000
45,2000
253,20
54,2000
52,2000
33,2000
23,200
41,2000
22,200
195,200
47,2000
271,20
43,2000
167,200
146,200
141,200
128,200
126,200
25,200
37,2000
24,200
140,200
162,200
41,2000
41,2000
145,200
136,200
60,2000
142,200
140,200
28,2000
148,200
118,200
205,20
50,2000
50,2000
157,200
130,200
40,2000
39,2000
170,200
43,2000
68,2000
34,2000
176,200
144,200
167,200
291,20
55,2000
38,2000
287,20
118,200
114,200
264,20
137,200
33,200
151,200
142,200
152,200
36,200
34,200
59,2000
132,200
130,200
193,200
44,2000
153,200
28,2000
142,200
165,200
160,200
138,200
53,2000
164,200
149,200
27,2000
52,2000
30,200
137,200
171,200
43,200
36,2000
166,200
43,2000
162,200
41,2000
230,20
157,200
154,200
160,200
146,200
162,200
143,200
138,200
48,2000
43,2000
121,200
42,2000
151,200
39,200
47,2000
125,200
185,200
40,2000
43,2000
130,200
52,2000
138,200
158,200
33,200
253,20
170,200
40,2000
274,20
136,200
39,2000
129,200
159,200
167,200
129,200
154,200
280,20
138,200
289,20
132,200
161,200
56,2000
34,2000
134,200
150,200
171,200
183,200
42,2000
165,200
155,200
49,2000
286,20
164,200
40,2000
44,2000
170,200
164,200
259,20
44,2000
167,200
127,200
162,200
34,2000
128,200
198,200
181,200
158,200
157,200
157,200
104,200
129,200
126,200
139,200
180,200
147,200
148,200
167,200
72,2000
143,200
41,2000
152,200
26,2000
54,2000
48,2000
162,200
58,2000
52,2000
36,200
164,200
157,200
148,200
149,200
49,2000
139,200
121,200
179,20
42,200
36,2000
46,2000
118,200
134,200
289,20
127,200
53,2000
43,2000
51,2000
41,2000
32,200
171,200
36,200
30,2000
145,200
143,200
42,2000
160,200
135,200
167,200
151,200
169,200
143,200
166,200
141,200
47,2000
160,200
49,2000
136,200
43,2000
30,200
56,2000
153,200
232,20
152,200
120,200
137,200
188,200
143,200
54,2000
53,2000
189,200
141,200
153,200
46,2000
249,20
204,200
152,200
57,2000
46,2000
285,20
49,2000
142,200
38,2000
155,200
151,200
145,200
141,200
136,200
137,200
61,2000
163,200
39,2000
143,200
53,2000
176,200
56,2000
299,20
51,2000
56,2000
30,200
150,200
218,20
153,200
152,200
117,200
47,2000
41,2000
170,200
143,200
190,200
57,2000
163,200
257,20
136,200
40,200
42,2000
39,2000
121,200
156,200
175,200
35,2000
161,200
173,200
43,2000
36,200
18,200
177,200
45,2000
128,200
155,200
48,2000
165,200
199,20
269,20
159,200
51,2000
160,200
42,2000
40,2000
40,200
43,2000
43,2000
147,200
51,2000
54,2000
118,200
129,200
150,200
44,2000
141,200
126,200
105,200
153,200
225,20
127,200
165,200
27,200
33,2000
179,200
147,200
40,2000
36,200
124,200
35,2000
43,2000
165,200
55,2000
136,200
51,2000
265,20
175,200
127,200
194,200
297,20
172,200
45,2000
163,200
42,2000
129,200
164,200
36,2000
36,200
176,200
56,2000
51,2000
180,200
56,2000
145,200
46,2000
46,2000
146,200
172,200
168,200
273,20
36,2000
43,2000
135,200
152,200
56,2000
179,200
35,200
246,20
46,2000
43,200
151,200
165,200
152,200
24,200
150,200
125,200
29,200
24,200
290,20
45,200
50,2000
288,20
239,20
43,2000
34,200
298,20
166,200
43,2000
145,200
50,2000
179,200
296,20
33,2000
114,200
36,2000
57,2000
153,200
115,200
146,200
160,200
23,200
45,2000
153,200
27,200
47,2000
36,2000
49,2000
197,200
142,200
44,2000
53,2000
32,200
158,200
168,200
53,2000
139,200
153,200
243,20
151,200
127,200
152,200
40,2000
185,200
35,2000
39,2000
120,200
54,2000
56,2000
242,20
135,200
169,200
36,2000
40,2000
39,2000
26,200
170,200
166,200
137,200
266,20
47,2000
44,200
153,200
123,200
53,2000
44,2000
232,20
29,200
174,200
33,2000
47,2000
228,20
99,200
58,2000
31,200
43,2000
157,200
46,200
167,200
159,200
163,200
38,2000
158,200
54,2000
161,200
178,200
38,2000
147,200
165,200
254,20
37,2000
44,200
151,200
131,200
48,2000
46,2000
40,2000
170,200
160,200
30,2000
37,200
61,2000
157,200
23,200
154,200
160,200
33,2000
174,200
34,2000
39,2000
190,200
56,2000
41,2000
139,200
33,2000
53,2000
256,20
134,200
166,200
57,2000
144,200
144,200
39,2000
47,2000
159,200
37,200
152,200
140,200
38,2000
37,200
146,200
146,200
220,20
293,20
44,2000
33,200
61,2000
33,200
52,2000
282,20
148,200
159,200
156,200
246,20
139,200
48,2000
46,2000
149,200
39,2000
152,200
39,2000
55,2000
152,200
134,200
37,2000
29,2000
47,2000
294,20
128,200
33,200
145,200
48,2000
146,200
31,200
153,200
157,200
155,200
56,2000
144,200
125,200
180,200
30,200
188,20
148,200
32,200
150,200
140,200
30,200
36,2000
154,200
142,200
44,2000
290,20
162,200
142,200
50,2000
155,200
147,200
179,200
32,2000
172,200
53,2000
138,200
41,2000
162,200
44,2000
157,200
37,2000
33,2000
51,2000
145,200
256,20
175,200
48,2000
36,2000
167,200
170,200
154,200
141,200
146,200
33,200
43,2000
41,2000
145,200
184,200
136,200
300,20
273,20
156,200
46,2000
31,200
121,200
152,200
147,200
130,200
174,200
166,200
112,200
126,200
41,2000
154,200
150,200
180,200
49,2000
33,2000
161,200
167,200
41,200
40,200
45,200
40,2000
153,200
124,200
35,200
42,2000
58,2000
34,2000
157,200
174,200
39,2000
46,2000
126,200
37,200
58,2000
49,2000
160,200
143,200
45,2000
264,20
172,200
41,2000
159,200
32,2000
38,2000
56,2000
37,2000
161,200
34,200
49,2000
169,200
280,20
269,20
144,200
49,2000
171,200
135,200
49,2000
170,200
49,2000
174,200
27,200
143,200
164,200
297,20
127,200
43,2000
289,20
51,2000
38,2000
145,200
46,2000
42,2000
37,200
64,2000
22,200
123,200
50,2000
146,200
38,200
43,2000
44,2000
107,200
169,200
66,2000
150,200
43,200
43,2000
47,2000
136,200
45,2000
44,2000
180,200
43,2000
290,20
177,200
39,2000
34,200
137,200
52,2000
160,200
137,200
51,2000
67,2000
47,2000
132,200
126,200
168,200
55,2000
36,2000
22,200
120,200
41,2000
50,2000
123,200
140,200
128,200
143,200
40,2000
138,200
208,20
145,200
177,200
160,200
48,2000
52,2000
45,2000
35,2000
157,200
268,20
292,20
190,200
46,2000
142,200
52,2000
232,20
291,20
102,200
36,2000
188,200
254,20
161,200
41,2000
267,20
105,200
145,200
239,20
166,200
53,2000
40,2000
157,200
293,20
136,200
61,2000
56,2000
53,2000
146,200
138,200
131,200
294,20
42,2000
43,2000
178,200
270,20
63,2000
257,20
47,2000
123,200
44,2000
156,200
178,200
134,200
40,200
158,200
245,20
55,2000
189,200
140,200
49,2000
139,200
47,2000
32,2000
131,200
184,200
162,200
294,20
147,200
168,200
148,200
45,2000
162,200
155,200
174,200
149,200
54,2000
244,20
149,200
66,2000
134,200
127,200
34,200
24,200
44,2000
140,200
47,2000
166,200
38,200
229,20
126,200
36,200
37,2000
160,200
33,200
43,2000
31,2000
37,2000
201,20
47,2000
38,200
140,200
130,200
58,2000
125,200
154,200
34,2000
297,20
123,200
158,200
257,20
174,200
185,200
165,200
147,200
163,200
29,200
163,200
166,200
162,200
137,200
143,200
147,200
135,200
37,2000
177,200
175,200
19,200
169,200
62,2000
153,200
163,200
148,200
23,200
135,200
40,2000
190,200
141,200
149,200
171,200
173,200
133,200
174,200
158,200
49,2000
170,200
168,200
174,200
132,200
122,200
52,2000
44,2000
144,200
147,200
151,200
114,200
271,20
48,2000
135,200
173,200
292,20
44,2000
158,200
50,2000
120,200
277,20
178,200
146,200
150,200
274,20
286,20
197,20
43,2000
268,20
47,2000
157,200
148,200
152,200
41,2000
181,200
147,200
34,200
140,200
42,2000
141,200
159,200
49,2000
129,200
285,20
144,200
34,2000
165,200
23,200
39,2000
48,2000
158,200
148,200
126,200
163,200
38,200
58,2000
147,200
153,200
266,20
61,2000
51,2000
50,2000
143,200
39,2000
150,200
152,200
41,2000
57,2000
150,200
137,200
47,200
130,200
149,200
141,200
165,200
135,200
47,2000
122,200
163,200
126,200
59,2000
125,200
34,200
299,20
37,2000
44,2000
41,200
24,2000
173,200
275,20
54,2000
33,200
32,2000
39,2000
32,200
35,2000
56,2000
36,2000
154,200
202,200
45,2000
46,2000
36,2000
161,200
50,2000
170,200
46,2000
34,200
141,200
123,200
180,200
269,20
160,200
40,200
143,200
128,200
164,200
166,200
43,2000
47,2000
53,2000
50,2000
145,200
51,2000
51,2000
38,2000
141,200
162,200
47,2000
31,200
271,20
168,200
195,200
136,200
158,200
124,200
61,2000
51,2000
131,200
160,200
32,2000
27,200
58,2000
141,200
52,2000
180,200
33,2000
150,200
54,2000
167,200
62,2000
42,2000
130,200
154,200
45,2000
51,2000
133,200
44,2000
39,2000
166,200
160,200
48,2000
159,200
299,20
52,2000
65,2000
50,2000
266,20
41,2000
180,200
54,2000
141,200
31,2000
127,200
41,200
168,200
46,2000
45,2000
53,2000
65,2000
41,2000
130,200
134,200
47,2000
145,200
47,2000
239,20
128,200
288,20
136,200
23,200
36,2000
33,200
45,2000
33,2000
52,2000
139,200
140,200
171,200
144,200
124,200
41,2000
162,200
30,200
49,2000
28,200
272,20
123,200
163,200
124,200
42,200
51,2000
57,2000
161,200
59,2000
20,200
45,2000
161,200
140,200
29,2000
42,2000
47,200
152,200
153,200
34,2000
226,20
174,200
168,200
153,200
47,2000
49,2000
142,200
129,200
48,2000
165,200
288,20
142,200
30,200
157,200
43,2000
120,200
181,200
156,200
40,2000
54,2000
156,200
48,2000
50,2000
139,200
145,200
48,2000
149,200
150,200
247,20
41,2000
52,2000
157,200
35,200
48,2000
153,200
129,200
41,2000
149,200
270,20
54,2000
134,200
148,200
164,200
153,200
131,200
180,200
128,200
170,200
52,2000
49,2000
171,200
53,2000
26,200
27,200
31,200
154,200
148,200
149,200
34,2000
46,2000
163,200
20,200
291,20
36,2000
195,200
54,2000
147,200
48,2000
35,2000
178,200
152,200
51,2000
191,200
144,200
56,2000
143,200
39,2000
191,200
152,200
30,2000
38,2000
43,2000
187,200
165,200
147,200
134,200
30,2000
154,200
284,20
149,200
155,200
40,200
136,200
